"","alpha","efe_1","T","y_2","final_reg_quant","gamma_0","gamma_1","predicted"
"552",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.44075669552147,0.00483234162712571,-4.25018440730914
"553",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.44469698901929,0.00478013302375957,-3.42270777494615
"554",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.44246157020501,0.00488515292388052,-4.02956370291597
"555",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.43605885287192,0.00476629735669001,-3.8125110226274
"556",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.44185837657635,0.0048895028211235,-3.82489313209858
"557",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.43955010172067,0.00464954714708946,-2.92087599414231
"558",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.43901027850002,0.00469034230896069,-3.57458287554135
"559",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.43925744699066,0.00483477604779645,-3.67544963283733
"560",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.43732013838116,0.00476993015300145,-3.1070771553241
"561",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.43122521275477,0.00461669451169028,-3.30558828908743
"562",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.43441347510006,0.00469535270506031,-3.90690958591559
"563",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.43800100026238,0.00474591752685526,-3.32085158750754
"564",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.43835435122881,0.00469708332838478,-2.89864180386898
"565",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.42768526397686,0.0047635564840651,-3.0436761042728
"566",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.43658248399817,0.00478603662792243,-2.79159942751814
"567",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.4354041584187,0.0046394870149207,-3.02570856587656
"568",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.43500261530781,0.00473148546692707,-3.68754048227405
"569",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.44976257283652,0.00472218134849815,-3.39255192963333
"570",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.44857272236312,0.00471088867018347,-3.54061912397738
"571",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.44048327220118,0.00469144020225051,-3.73053965743722
"572",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.43735218954632,0.00480939273832245,-3.14284494872191
"573",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.43721021073275,0.00459563138861266,-3.39021040734898
"574",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.43575839192569,0.00465148449346126,-3.43421019324541
"575",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.44093440594,0.00464352373794072,-3.70326648292013
"576",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.4298073250845,0.00453837445037653,-3.68855716384765
"577",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.437503167909,0.00462363688176265,-2.8131158487281
"578",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.43642724684366,0.00469666455701092,-3.78555876663359
"579",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.43962574416685,0.0047624138665166,-3.40816616791539
"580",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.44472640591267,0.00485964628448135,-3.0241686105756
"581",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.44349481314045,0.00471723002383853,-3.08799302022751
"582",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.43648546259102,0.00457488037578295,-3.52872367356797
"583",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.43944966063873,0.00476014712957634,-3.22881557659121
"584",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.44609161403324,0.0047102417180613,-3.29960238126554
"585",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.44892077127614,0.00462998593147273,-3.75876175691366
"586",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.43589324674044,0.00468162936627859,-3.34953385013403
"587",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.44847997292861,0.00470338578245834,-3.11948934260738
"588",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.44531000172817,0.00470018579036326,-3.45790916594047
"589",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.45449584653048,0.0046122433140016,-3.19255138104702
"590",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.44257750566059,0.0043784743257716,-3.61898598039361
"591",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.45481838231178,0.00468070065094562,-2.93724913440269
"592",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.44356897737099,0.00459891723577974,-3.73962200609317
"593",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.44764354313052,0.00458137673163718,-3.6496170529517
"594",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.44455959758362,0.00452106577924976,-2.54003266073318
"595",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.44657360868563,0.00454268076135104,-2.65540050229164
"596",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.45029704108261,0.00462813374629824,-3.53037366489549
"597",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.44513199720191,0.00467597072164323,-3.90436181501189
"598",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.44997812768924,0.00466002015118767,-4.54932625515825
"599",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.44793641291905,0.0045435767089295,-3.5619284472219
"600",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.44252725060328,0.00459521831676874,-3.27361238967712
"601",-12.5313504796577,88.5798752964633,"t4900",-1.94733053939957,-3.10847108942592,-3.44800356595504,0.0046254957142705,-3.03827773240064
"602",-0.417640379668047,-17.8793269385571,"t4901",-1.11323114454959,-3.47633833589216,-3.44528853844293,0.00459454456617496,-3.52743590287535
"603",-5.33338056825602,38.4171886940662,"t4902",-2.89267812319311,-3.28180706234666,-3.44720669780273,0.00460525470521648,-3.27028575880819
"604",-2.13817646146276,-59.4298827974076,"t4903",-2.54726412135065,-3.61991529544136,-3.44166634612913,0.00459506325510034,-3.71475041682641
"605",-5.31918851901023,-70.9689707539925,"t4904",-193.720191989079,-3.65978833998992,-3.44383037244297,0.00465761810343782,-3.77437673540911
"606",-9.45920248882114,-43.1028715195418,"t4905",-0.0933093203262496,-3.56349769549962,-3.44681224417084,0.00450166455871815,-3.64084691326934
"607",3.32718543599059,-76.5879139294045,"t4906",-207.952113256594,-3.67920446476441,-3.44601572540558,0.00446663969165152,-3.78810634166344
"608",7.86973943805345,144.639689175212,"t4907",16.1966462364292,-2.9147577331727,-3.4407180016282,0.00461125731769902,-2.77374717648929
"609",-3.17951806817585,47.6663575142785,"t4908",-2.19591920376474,-3.24984677902158,-3.44387813011715,0.00466667460642216,-3.22143474992463
"610",2.89826656549642,165.340730002751,"t4909",-2.12329158936192,-2.84322577794162,-3.44056568607197,0.00466543717988007,-2.66917889696863
"611",-3.17924356291934,198.070078189816,"t4910",-2.58004223132622,-2.73013029212696,-3.44989595076005,0.00454062714179626,-2.55053357775366
"612",-1.89269069895942,-55.84514447732,"t4911",-2.36616177037943,-3.60752831726166,-3.42535405090219,0.0044679661650508,-3.67486826690923
"613",-6.40744750796798,66.6988373376789,"t4912",0.0284065631937738,-3.18408049673626,-3.43413871302885,0.00447751845192236,-3.13549343812762
"614",4.48413142894449,3.92015206509765,"t4913",-2.80262171860498,-3.40101075361543,-3.4335431907412,0.00451138482398015,-3.41585787620703
"615",-9.38711638811008,-44.3842523615922,"t4914",-2.1664319779422,-3.56792547658518,-3.43850360490762,0.00428800188242713,-3.62882336258425
"616",2.69069314872766,35.4933594364302,"t4915",-0.0686363375262531,-3.29191028494802,-3.43919895139988,0.00432075594203599,-3.28584080771211
"617",4.22846447477774,-104.531608913525,"t4916",-2.71965799567093,-3.77576323952592,-3.43582256874501,0.00434089427612477,-3.88958323155184
"618",-1.78876802786744,-75.6964854987084,"t4917",0.972885731355603,-3.6761241549806,-3.44028553512968,0.00443914377421567,-3.77631311746128
"619",-0.460005010576546,-142.64331392764,"t4918",-0.350651981807442,-3.9074573316038,-3.44071043854036,0.00440872116805341,-4.06958503613444
"620",-1.38980639452177,-44.4995424861446,"t4919",-2.81970182815575,-3.56832385887411,-3.4323883078824,0.00436959615756538,-3.62683333774328
"621",3.11795321420248,49.9722990967169,"t4920",-1.40526251261782,-3.24187865261602,-3.42830156707775,0.00429484020377408,-3.21367852784214
"622",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.43839799646411,0.00452741846791645,-3.45946816109882
"623",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.42294656213802,0.00435990501942712,-3.68237578117682
"624",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.41859860969071,0.00438853604454191,-3.7380133985307
"625",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.42468227019306,0.00451446113929432,-3.38447500405351
"626",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.43173170451282,0.00468376259991606,-2.8398253592334
"627",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.42321913062383,0.00451895595050765,-3.17907992257802
"628",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.43460029075557,0.00438740960954737,-2.88610319464162
"629",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.43398120837017,0.00445632529170774,-3.28804512672515
"630",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.42401164276114,0.00435232217026144,-3.73168924878612
"631",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.43463001922576,0.00430999471303805,-3.66553072431924
"632",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.43741788938854,0.00442361082545553,-3.69123626571242
"633",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.43388246778994,0.00454379984141341,-3.97221417058021
"634",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.44042365238102,0.00460238215269684,-3.74767423746775
"635",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.44242697109841,0.0046508766356096,-3.2148563980176
"636",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.43488867102715,0.00450435270765864,-3.22374228216607
"637",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.43848055964505,0.00463768136218024,-3.57041192317515
"638",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.43584463157577,0.00473973210407887,-3.87945076794751
"639",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.44405010802492,0.00468726883065951,-3.15794301902896
"640",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.43333737426363,0.00452224917837638,-3.47935026250911
"641",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.42836602985498,0.0045241236767221,-3.32248342598914
"642",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.42941428204787,0.00454259141252789,-3.44206694008147
"643",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.42871394272209,0.00445511688184747,-3.17536645310962
"644",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.43694929789528,0.00449786500830609,-3.22918475068453
"645",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.43559129205201,0.0043781582958883,-4.00746201057897
"646",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.43346619802984,0.00453255869972096,-2.99334210362372
"647",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.42608307409027,0.00441751845444033,-3.55733396146661
"648",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.43730426813645,0.0044597653945359,-3.30509317122323
"649",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.43562839199457,0.00446883443224921,-3.55844731506489
"650",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.4256035053255,0.00436865983172487,-3.28408688156102
"651",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.44153772124956,0.00456682164229594,-3.50678157184846
"652",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.44079941668645,0.00461086298660837,-4.21312897543845
"653",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.44870710183586,0.00457494799811322,-3.42766176472831
"654",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.44500091982432,0.0044823920644735,-3.98369888521138
"655",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.44269129002346,0.00465200716640227,-3.81011658065332
"656",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.44460159099896,0.00450135775254948,-3.79722976800238
"657",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.43024389520794,0.00417744327465505,-2.96423471326057
"658",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.43445165050865,0.00429921812103159,-3.55871894861222
"659",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.44126901986073,0.00429390748368255,-3.65103827998118
"660",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.44343599663166,0.0042386420790034,-3.14997639462881
"661",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.44464062541549,0.00412753772231286,-3.33231542381526
"662",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.44495814378441,0.00410712787207568,-3.85826084287374
"663",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.44025800473933,0.00412880940320508,-3.33834144293118
"664",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.43864148976079,0.00405061086630131,-2.97321106066796
"665",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.43971077474903,0.00405668756400245,-3.11268511905552
"666",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.4387342111911,0.00408585810419242,-2.888109664565
"667",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.43979768131539,0.00409756704842602,-3.07795699623812
"668",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.43444212396837,0.00400184921721341,-3.64803645333909
"669",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.43476346302324,0.00406303409855857,-3.38553858642909
"670",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.43278033649725,0.00398917286625206,-3.51072507972155
"671",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.42457466416318,0.0039711471812258,-3.67009769056222
"672",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.42648448735136,0.0039298417280017,-3.18583729816088
"673",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.42376355098547,0.00393992105870388,-3.3834697372637
"674",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.42988872542843,0.00390320405551832,-3.42858958418092
"675",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.42883487818524,0.00390217632513072,-3.64928513921228
"676",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.43469763767082,0.0039872495375764,-3.66202576721085
"677",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.42589880173216,0.00409978242612154,-2.872254079248
"678",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.41389055419568,0.00384131871412324,-3.69943903746076
"679",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.41732116848396,0.00384981932105304,-3.39189001363693
"680",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.41306215618227,0.00388994073116931,-3.07642347877141
"681",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.43249104864885,0.00412178197492381,-3.12186365191883
"682",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.43028673251297,0.00410410458768743,-3.51303321629743
"683",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.43610682201828,0.00437210924841698,-3.24264321641373
"684",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.42742296326052,0.00444976615455399,-3.28903456007586
"685",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.43219810384091,0.00446500331730178,-3.73099837001526
"686",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.4441272898027,0.00468463137785425,-3.35771251676898
"687",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.43633060980477,0.00430983250801543,-3.13486809344494
"688",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.42976529546928,0.00409176170099677,-3.44073353797879
"689",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.42406422284003,0.00406531230766741,-3.19318176782675
"690",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.42578133821511,0.00410856702145255,-3.59131526342891
"691",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.43162778661331,0.0041756951321548,-2.96989960739074
"692",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.42804681972924,0.00408782962295802,-3.69119883546056
"693",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.42899381866693,0.0041464322135209,-3.61179246554903
"694",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.43505954812258,0.00414162877439615,-2.60644634676857
"695",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.42744226963989,0.00420297692688095,-2.69543346557995
"696",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.43130390286773,0.00418605334039309,-3.50373158905277
"697",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.43609867193849,0.00430726382035241,-3.85911756945307
"698",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.43200976799599,0.00421180978168673,-4.42562032042522
"699",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.42795727273574,0.00418685481786965,-3.53299964983079
"700",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.42991145744188,0.0041136878109539,-3.27869709577701
"701",-12.5313504796577,88.5798752964633,"t4900",-1.94733053939957,-3.10847108942592,-3.42856194533581,0.00405024443907918,-3.06979179800198
"702",-0.417640379668047,-17.8793269385571,"t4901",-1.11323114454959,-3.47633833589216,-3.42894497452977,0.00412380145352729,-3.50267576894708
"703",-5.33338056825602,38.4171886940662,"t4902",-2.89267812319311,-3.28180706234666,-3.43212748890897,0.00432460712751666,-3.26598824086346
"704",-2.13817646146276,-59.4298827974076,"t4903",-2.54726412135065,-3.61991529544136,-3.43783740717827,0.00438094753950679,-3.69819660599275
"705",-5.31918851901023,-70.9689707539925,"t4904",-193.720191989079,-3.65978833998992,-3.43247969529747,0.00433323394091719,-3.74000484812063
"706",-9.45920248882114,-43.1028715195418,"t4905",-0.0933093203262496,-3.56349769549962,-3.43697724140071,0.0043203782093641,-3.62319794827476
"707",3.32718543599059,-76.5879139294045,"t4906",-207.952113256594,-3.67920446476441,-3.43235024489484,0.00425989135773143,-3.75860643754938
"708",7.86973943805345,144.639689175212,"t4907",16.1966462364292,-2.9147577331727,-3.43756260890397,0.00433027515994267,-2.81123295572672
"709",-3.17951806817585,47.6663575142785,"t4908",-2.19591920376474,-3.24984677902158,-3.43816147480938,0.00419517142732252,-3.23819293372094
"710",2.89826656549642,165.340730002751,"t4909",-2.12329158936192,-2.84322577794162,-3.43132119150116,0.00399182776831078,-2.7713094742434
"711",-3.17924356291934,198.070078189816,"t4910",-2.58004223132622,-2.73013029212696,-3.43138946212203,0.00400829571896564,-2.6374660156586
"712",-1.89269069895942,-55.84514447732,"t4911",-2.36616177037943,-3.60752831726166,-3.43272517571146,0.00397397632381791,-3.65465245766452
"713",-6.40744750796798,66.6988373376789,"t4912",0.0284065631937738,-3.18408049673626,-3.43471804311519,0.00387831305703963,-3.17603907137911
"714",4.48413142894449,3.92015206509765,"t4913",-2.80262171860498,-3.40101075361543,-3.43401105622993,0.00389629624292741,-3.41873698246698
"715",-9.38711638811008,-44.3842523615922,"t4914",-2.1664319779422,-3.56792547658518,-3.44449445369556,0.00392466442422261,-3.61868774993482
"716",2.69069314872766,35.4933594364302,"t4915",-0.0686363375262531,-3.29191028494802,-3.43732719303925,0.00392677532441436,-3.2979527450237
"717",4.22846447477774,-104.531608913525,"t4916",-2.71965799567093,-3.77576323952592,-3.43841390051219,0.00384459612622285,-3.84029571920897
"718",-1.78876802786744,-75.6964854987084,"t4917",0.972885731355603,-3.6761241549806,-3.43625148036586,0.00389084968757497,-3.73077512731903
"719",-0.460005010576546,-142.64331392764,"t4918",-0.350651981807442,-3.9074573316038,-3.43392768593226,0.00380682672404906,-3.97694606539892
"720",-1.38980639452177,-44.4995424861446,"t4919",-2.81970182815575,-3.56832385887411,-3.4329825899691,0.00403959000282708,-3.6127424969265
"721",3.11795321420248,49.9722990967169,"t4920",-1.40526251261782,-3.24187865261602,-3.43084932938692,0.00410484198644775,-3.22572093789539
"722",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.43447762704805,0.00409038700743624,-3.45351388982718
"723",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.44176193621919,0.00411692573967413,-3.68673305938021
"724",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.43546056413783,0.00406592238415882,-3.73139427109487
"725",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.43230199471875,0.00405839688820969,-3.39615658583178
"726",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.42478684904058,0.00419785810757551,-2.89428625310919
"727",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.42922938148875,0.00408646440030381,-3.20845577950542
"728",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.42675411698583,0.00406000436297633,-2.91918796714275
"729",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.43021916653031,0.00397616066323425,-3.30000755288011
"730",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.42484144243161,0.00391414319697948,-3.70154297356235
"731",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.42356581594882,0.00395604543859618,-3.63550428501247
"732",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.42216354675894,0.00397023624034928,-3.64996815161903
"733",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.43172685519042,0.00395785396281219,-3.9006379731003
"734",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.41813299055383,0.00394230958082166,-3.68131776859116
"735",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.43546072849336,0.00443308000614775,-3.21854709337608
"736",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.44809084266969,0.00448709212181279,-3.23775356237704
"737",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.43625193623786,0.00467710058201327,-3.56930468586927
"738",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.44173682642358,0.00459441264072844,-3.87174206631827
"739",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.43612144281708,0.00434511617635296,-3.17089907442335
"740",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.43445992662498,0.00448162610549193,-3.48005948406115
"741",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.43980997065903,0.00444770922648196,-3.33571577081186
"742",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.43883507877105,0.0046043134133693,-3.45165965351449
"743",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.42814901295737,0.00467026501162335,-3.16256677395019
"744",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.42779588932691,0.0046244340447338,-3.21418488863306
"745",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.42543016728917,0.00452567781116948,-4.01656973940687
"746",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.42965565740345,0.00443863113124346,-2.99865219193005
"747",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.42893000542082,0.00450567930735203,-3.56280027974388
"748",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.42932904966352,0.00463461055238203,-3.29193461504892
"749",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.42222884150052,0.00452142221890252,-3.54649305761566
"750",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.42554596163429,0.00468041458942927,-3.27393047861956
"751",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.43098130616049,0.00450319936886043,-3.49531621780185
